city,link,city_link,track_id,crossed,nearby_count_beginning,nearby_count_whole,risky_crossing,run_red_light,crosswalk_use_or_not,gender,age,phone_using,walking_speed_mps,crossing_speed_mps,decision_delay_s,backpack,umbrella,handbag,suitcase,short_sleeved_shirt,long_sleeved_shirt,short_sleeved_outwear,long_sleeved_outwear,vest,sling,shorts,trousers,skirt,short_sleeved_dress,long_sleeved_dress,vest_dress,sling_dress,weather,daytime,police_car,arrow_board,cones,accident,crack,potholes,avg_vehicle_total,crossing_sign,avg_road_width,crosswalk,sidewalk,ambulance,army vehicle,auto rickshaw,bicycle,bus,car,garbagevan,human hauler,human,hauler,minibus,minivan,motorbike,pickup,policecar,rickshaw,scooter,suv,taxi,three wheelers -CNG-,truck,van,wheelbarrow,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,6173,True,0,0,0,0,0,female,27.0,1,1.312,1.304,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.6666666666666667,0,2.026666666666667,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,6246,True,0,1,1,0,0,,,0,1.248,1.85,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,1.1428571428571428,0,1.7799999999999998,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,6445,True,0,0,1,0,0,,,0,2.157,2.557,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,4.5,0,1.84,0,1,0,0,0,0,0,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,6456,True,0,0,1,1,0,,,0,1.53,1.962,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,3.5,0,2.135,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,6580,True,0,1,1,0,0,male,29.0,0,1.738,2.517,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.0,0,2.0575,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,6583,True,1,1,1,0,0,female,41.0,0,1.509,1.711,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.0,0,2.0866666666666664,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,6772,True,0,0,1,1,0,female,44.0,0,0.947,0.499,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,0.5,1,1.63,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,7685,True,1,1,1,0,0,female,30.0,0,1.771,0.932,0.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,2.5,0,2.155,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,7696,True,1,1,1,0,0,male,34.0,0,1.585,0.818,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,2.5,0,2.155,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,7753,True,0,1,1,1,0,,,0,1.486,0.908,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.0,0,1.646,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,8336,True,1,2,0,0,0,female,30.0,0,0.977,1.442,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.6666666666666667,0,2.0500000000000003,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,8379,True,1,1,0,0,0,male,32.0,0,0.828,0.215,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.1666666666666665,0,2.086666666666667,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,8402,True,1,3,0,0,0,female,28.0,0,0.877,1.333,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.4,0,2.022,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,8463,True,5,4,0,0,0,female,35.0,0,1.422,1.554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.75,0,2.06,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,8473,True,5,4,0,0,0,male,34.0,0,1.347,1.516,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.6666666666666667,0,2.0683333333333334,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,8487,True,5,4,0,0,0,female,30.0,0,1.25,1.118,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.7142857142857142,0,2.01,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,8491,True,5,4,0,0,0,female,35.0,1,0.904,1.334,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.6,0,2.068,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,8498,True,3,4,0,0,0,male,35.0,0,1.074,1.422,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.6666666666666667,0,2.0,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,9360,True,0,1,0,0,0,,,0,2.497,2.273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.6666666666666667,0,1.4783333333333333,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,9365,True,1,2,0,0,0,,,0,1.3,1.071,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.875,0,1.47375,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,1,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,9447,True,1,1,1,1,0,,,0,0.928,0.775,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,0.3333333333333333,0,1.4799999999999998,0,1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,9490,True,0,0,1,0,0,,,0,0.67,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,0.0,0,0.91,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,9556,True,0,2,0,0,0,female,35.0,0,1.313,1.478,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,2.2,0,1.896,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,9566,True,0,1,0,0,0,male,31.0,0,1.161,1.422,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,2.0,0,1.892,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,9586,True,1,2,0,0,0,,,0,1.503,1.491,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,2.0,0,1.913333333333333,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,10269,True,1,1,0,0,0,,,0,1.062,0.244,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,1,0,6.75,0,1.82,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Brisbane,9pPBmcKvFOc,Brisbane_9pPBmcKvFOc,10272,True,1,1,0,0,0,female,58.0,0,1.455,0.602,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,1,0,7.333333333333333,0,1.8233333333333333,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,,Australia,AUS,Oceania,-27.468968,153.023499,177.0,2582007.0,25687041.0,4.9,99.0,171.7,37.9,34.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,51,True,0,0,1,0,0,,,0,2.984,2.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Evening,0,0,0,0,0,0,0.1666666666666666,0,1.515,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,549,True,0,1,1,0,0,male,35.0,0,4.773,4.397,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.0,0,1.6225,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,563,True,1,1,1,0,0,male,42.0,0,0.95,0.275,0.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,8.0,0,2.01,0,0,0,0,0,0,0,1,0,0,,,0,1,0,1,0,0,0,1,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1556,True,0,1,0,0,0,female,40.0,0,0.976,1.756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,1,0,1.0,0,1.5733333333333333,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1640,True,0,0,0,0,0,male,30.0,0,2.655,2.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cloudy,Day,0,0,0,0,0,0,5.2,0,1.926,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1650,True,1,1,0,0,0,male,34.0,0,2.884,3.132,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cloudy,Day,0,0,0,0,0,0,6.333333333333333,0,2.1066666666666665,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1656,True,1,1,0,0,0,male,34.0,0,3.237,3.201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cloudy,Day,0,0,0,0,0,0,6.333333333333333,0,2.1066666666666665,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1662,True,0,1,0,0,0,female,32.0,0,2.725,2.83,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.5,0,1.47,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1664,True,0,1,0,0,0,male,50.0,0,3.669,3.77,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.75,0,1.1725,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1666,True,0,0,0,0,0,male,46.0,0,3.779,3.882,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,shine,Day,0,0,0,0,0,0,4.666666666666667,0,1.0033333333333332,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1673,True,0,0,0,0,0,male,34.0,0,5.28,5.341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.666666666666667,0,1.6966666666666663,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1746,True,1,1,0,0,0,male,32.0,0,1.041,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.0,0,2.25,0,1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1750,True,1,1,0,0,0,female,31.0,0,0.925,1.344,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,0.5,0,2.015,0,1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,1899,True,0,0,1,1,0,,,0,1.701,0.78,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,shine,Evening,0,0,0,0,0,0,6.0,0,2.39,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,1,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2112,True,0,0,1,0,0,,,0,1.771,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,1.0,0,2.27,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2173,True,1,1,1,0,0,,,0,0.636,0.545,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,shine,Night,0,0,0,0,0,0,0.0,0,1.5,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2174,True,1,1,1,0,0,,,0,0.792,0.54,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,shine,Night,0,0,0,0,0,0,0.0,0,1.6133333333333333,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2319,True,0,0,1,0,0,,,0,0.889,1.841,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.0,0,2.275,0,1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2337,True,0,0,1,0,0,,,0,1.427,1.494,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.6666666666666665,0,2.273333333333333,0,1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2459,True,0,0,1,0,0,male,26.0,1,1.082,1.526,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,1.25,0,2.0975,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2489,True,0,0,1,0,0,male,32.0,0,3.437,2.279,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,2.0,0,1.815,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2896,True,1,1,1,0,0,,,0,0.878,0.693,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,1.5,0,2.0700000000000003,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,2952,True,0,0,1,0,0,male,38.0,1,1.317,1.524,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,cloudy,Day,0,0,0,0,0,0,2.0,0,2.046666666666667,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,3365,True,0,0,1,0,0,,,0,1.823,1.196,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Evening,0,0,0,0,0,0,2.5,0,2.25875,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,4533,True,2,3,1,1,0,male,52.0,0,0.38,0.507,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Evening,0,0,0,0,0,0,3.0,0,1.505,0,1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,4538,True,3,3,1,1,0,,,0,0.838,0.305,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Evening,0,0,0,0,0,0,3.0,0,1.505,0,1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,4539,True,3,2,1,1,0,,,0,0.368,0.503,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Evening,0,0,0,0,0,0,3.0,0,1.505,0,1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,4582,True,3,3,1,0,0,,,0,0.418,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Evening,0,0,0,0,0,0,2.0,0,1.9,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
Chicago,XzwI2rGmf04,Chicago_XzwI2rGmf04,4588,True,3,3,1,0,0,male,50.0,0,0.333,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Evening,0,0,0,0,0,0,2.0,0,1.9,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,IL,United States,USA,North America,41.8755616,-87.6244212,832.899,2696555.0,329484123.0,12.7,86.0,170.1,38.5,41.3
